# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: motorola com.rogeriocarmo.gnss_mobilecalculator.Model: moto x4
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,-22.122576,-51.407802,443.414185,0.000000,10.720000,1541019949000
Raw,1707515050,3373681000000,,,-1225051792766172672,0.0,76.36917871423066,7.380358823021446,11.625921963145366,9,20,0.0,15,335166372018609,364,13.9,-624.3250122070312,11.124500274658203,0,0.0,0.0,,,,,0,,1,,
Raw,1707515051,3373681000000,,,-1225051792766172672,0.0,76.36917871423066,7.380358823021446,11.625921963145366,9,21,0.0,15,335166376628129,35,22.5,-259.2180480957031,0.6904999613761902,0,0.0,0.0,,,,,0,,1,,
Raw,1707515051,3373681000000,,,-1225051792766172672,0.0,76.36917871423066,7.380358823021446,11.625921963145366,9,25,0.0,15,335166378269932,24,25.2,239.45924377441406,0.423799991607666,0,0.0,0.0,,,,,0,,1,,
Raw,1707515052,3373681000000,,,-1225051792766172672,0.0,76.36917871423066,7.380358823021446,11.625921963145366,9,29,0.0,15,335166375588848,12,32.6,-24.204242706298828,0.046400003135204315,0,0.0,0.0,,,,,0,,1,,
Raw,1707515053,3373681000000,,,-1225051792766172672,0.0,76.36917871423066,7.380358823021446,11.625921963145366,9,27,0.0,7183,335166363252316,53,19.0,512.0707397460938,0.8299999833106995,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.414673,0.000000,10.720000,1541019950000
Raw,1707516029,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,10,0.0,207,349373259898,1439,14.1,774.6649169921875,8.31100082397461,0,0.0,0.0,,,,,0,,3,,
Raw,1707516030,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,6,0.0,207,349375285234,46,20.5,-219.93212890625,1.1390000581741333,0,0.0,0.0,,,,,0,,3,,
Raw,1707516031,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,22,0.0,207,349374152504,90,18.0,-92.7957534790039,4.297500133514404,0,0.0,0.0,,,,,0,,3,,
Raw,1707516031,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,11,0.0,207,349380736387,73,17.2,236.4093780517578,2.11650013923645,0,0.0,0.0,,,,,0,,3,,
Raw,1707516032,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,21,0.0,207,349375230304,19,27.7,220.94320678710938,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
Raw,1707516033,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,7,0.0,207,349372186584,17,28.0,-652.1218872070312,0.25130000710487366,0,0.0,0.0,,,,,0,,3,,
Raw,1707516034,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,5,0.0,15,335167368706534,14,30.9,428.8624572753906,0.037800002843141556,0,0.0,0.0,,,,,0,,1,,
Raw,1707516034,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,10,0.0,15,335167362890275,70,17.9,-694.2484130859375,0.999500036239624,0,0.0,0.0,,,,,0,,1,,
Raw,1707516035,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,12,0.0,15,335167371403602,31,23.6,568.1597900390625,0.6330000162124634,0,0.0,0.0,,,,,0,,1,,
Raw,1707516036,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,15,0.0,15,335167363687201,24,25.3,-250.90213012695312,0.3862999975681305,0,0.0,0.0,,,,,0,,1,,
Raw,1707516037,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,20,0.0,15,335167372020577,152,13.2,-623.2593383789062,4.494500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707516038,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,21,0.0,15,335167376629055,31,23.7,-259.1990051269531,0.640500009059906,0,0.0,0.0,,,,,0,,1,,
Raw,1707516038,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,25,0.0,15,335167378269123,19,27.5,239.9337615966797,0.06830000132322311,0,0.0,0.0,,,,,0,,1,,
Raw,1707516039,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,29,0.0,15,335167375588916,10,34.4,-23.74748992919922,0.044600002467632294,0,0.0,0.0,,,,,0,,1,,
Raw,1707516040,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,31,0.0,15,335167370442069,651,17.9,47.20234680175781,2.0315001010894775,0,0.0,0.0,,,,,0,,1,,
Raw,1707516040,3374681000000,,,-1225051792766172672,0.0,75.22862870246172,4.596938378320928,14.021704843292106,9,27,0.0,7183,335167363250641,35,22.1,510.8528747558594,0.6600000262260437,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.419189,0.000000,10.720000,1541019951000
Raw,1707517026,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,10,0.0,207,350373257304,1465,14.1,774.6179809570312,9.06100082397461,0,0.0,0.0,,,,,0,,3,,
Raw,1707517027,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,6,0.0,207,350375286086,31,23.2,-220.34442138671875,0.9489999413490295,0,0.0,0.0,,,,,0,,3,,
Raw,1707517028,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,22,0.0,207,350374152606,103,15.7,-94.0883560180664,3.077500104904175,0,0.0,0.0,,,,,0,,3,,
Raw,1707517028,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,11,0.0,207,350380735281,35,22.8,237.09243774414062,0.9864999651908875,0,0.0,0.0,,,,,0,,3,,
Raw,1707517029,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,21,0.0,207,350375229587,19,27.1,221.27099609375,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
Raw,1707517030,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,7,0.0,207,350372188769,24,25.2,-651.653076171875,0.5997999906539917,0,0.0,0.0,,,,,0,,3,,
Raw,1707517031,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,5,0.0,15,335168368705084,21,26.3,429.40985107421875,0.12319999933242798,0,0.0,0.0,,,,,0,,1,,
Raw,1707517031,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,10,0.0,15,335168362892476,46,20.7,-694.3150024414062,0.7894999980926514,0,0.0,0.0,,,,,0,,1,,
Raw,1707517032,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,12,0.0,15,335168371401691,24,25.6,568.1575317382812,0.3982999920845032,0,0.0,0.0,,,,,0,,1,,
Raw,1707517033,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,15,0.0,15,335168363688080,24,25.8,-250.554443359375,0.3862999975681305,0,0.0,0.0,,,,,0,,1,,
Raw,1707517034,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,20,0.0,15,335168372022656,182,13.2,-623.2593383789062,5.994500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707517034,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,21,0.0,15,335168376629848,27,24.6,-258.7613525390625,0.6004999876022339,0,0.0,0.0,,,,,0,,1,,
Raw,1707517035,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,25,0.0,15,335168378268350,17,28.2,240.4719696044922,0.06030000001192093,0,0.0,0.0,,,,,0,,1,,
Raw,1707517036,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,29,0.0,15,335168375588995,12,32.9,-23.379562377929688,0.046400003135204315,0,0.0,0.0,,,,,0,,1,,
Raw,1707517037,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,31,0.0,15,335168370441891,497,20.2,47.77322769165039,2.631500005722046,0,0.0,0.0,,,,,0,,1,,
Raw,1707517037,3375681000000,,,-1225051792766172672,0.0,68.26865865150467,5.514140548380336,11.925307839547566,9,27,0.0,7183,335168363248932,40,21.7,511.43328857421875,0.7099999785423279,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.424438,0.000000,10.720000,1541019952000
Raw,1707518034,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,10,0.0,207,351373254674,1317,15.0,774.49609375,9.691000938415527,0,0.0,0.0,,,,,0,,3,,
Raw,1707518036,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,6,0.0,207,351375286769,35,22.8,-219.2200164794922,1.0089999437332153,0,0.0,0.0,,,,,0,,3,,
Raw,1707518036,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,22,0.0,207,351374152920,123,15.7,-94.0883560180664,4.577500343322754,0,0.0,0.0,,,,,0,,3,,
Raw,1707518037,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,11,0.0,207,351380734645,31,23.2,236.70880126953125,0.9264999628067017,0,0.0,0.0,,,,,0,,3,,
Raw,1707518038,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,21,0.0,207,351375228794,21,26.2,221.30718994140625,0.3337000012397766,0,0.0,0.0,,,,,0,,3,,
Raw,1707518039,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,7,0.0,207,351372190844,27,24.7,-651.25146484375,0.8844999670982361,0,0.0,0.0,,,,,0,,3,,
Raw,1707518040,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,5,0.0,15,335169368703648,16,29.1,429.38494873046875,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,
Raw,1707518040,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,10,0.0,15,335169362894860,53,19.9,-693.6394653320312,0.8495000004768372,0,0.0,0.0,,,,,0,,1,,
Raw,1707518041,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,12,0.0,15,335169371399799,24,25.8,568.1363525390625,0.3982999920845032,0,0.0,0.0,,,,,0,,1,,
Raw,1707518042,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,15,0.0,15,335169363688869,27,24.2,-250.8070526123047,0.6210000514984131,0,0.0,0.0,,,,,0,,1,,
Raw,1707518042,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,20,0.0,15,335169372024735,222,13.2,-623.2593383789062,7.494500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707518043,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,21,0.0,15,335169376630697,27,24.0,-258.5234680175781,0.640500009059906,0,0.0,0.0,,,,,0,,1,,
Raw,1707518044,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,25,0.0,15,335169378267500,17,28.2,240.58766174316406,0.07530000060796738,0,0.0,0.0,,,,,0,,1,,
Raw,1707518044,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,29,0.0,15,335169375589063,11,33.1,-23.322513580322266,0.04540000110864639,0,0.0,0.0,,,,,0,,1,,
Raw,1707518045,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,31,0.0,15,335169370441713,59,21.0,47.849342346191406,3.321500062942505,0,0.0,0.0,,,,,0,,1,,
Raw,1707518046,3376681000000,,,-1225051792766172672,0.0,62.77854845393449,6.48142102533543,12.148012141073215,9,27,0.0,7183,335169363247254,40,21.1,511.2905578613281,0.7099999785423279,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.425659,0.000000,10.720000,1541019953000
Raw,1707519020,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,10,0.0,207,352373252043,315,14.3,774.6649169921875,10.56100082397461,0,0.0,0.0,,,,,0,,3,,
Raw,1707519021,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,6,0.0,207,352375287508,31,23.4,-220.01646423339844,0.9489999413490295,0,0.0,0.0,,,,,0,,3,,
Raw,1707519021,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,22,0.0,207,352374153233,154,15.7,-94.0883560180664,6.077500343322754,0,0.0,0.0,,,,,0,,3,,
Raw,1707519022,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,11,0.0,207,352380733766,46,20.9,237.09243774414062,1.1165000200271606,0,0.0,0.0,,,,,0,,3,,
Raw,1707519022,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,21,0.0,207,352375228142,21,26.8,220.89146423339844,0.3337000012397766,0,0.0,0.0,,,,,0,,3,,
Raw,1707519023,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,7,0.0,207,352372193137,35,22.5,-651.4756469726562,1.004499912261963,0,0.0,0.0,,,,,0,,3,,
Raw,1707519024,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,5,0.0,15,335170368702214,17,28.6,429.102294921875,0.04529999941587448,0,0.0,0.0,,,,,0,,1,,
Raw,1707519024,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,10,0.0,15,335170362897092,46,20.5,-694.1912841796875,0.7894999980926514,0,0.0,0.0,,,,,0,,1,,
Raw,1707519025,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,12,0.0,15,335170371397874,31,23.8,568.01708984375,0.6330000162124634,0,0.0,0.0,,,,,0,,1,,
Raw,1707519025,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,15,0.0,15,335170363689708,27,24.3,-250.98785400390625,0.581000030040741,0,0.0,0.0,,,,,0,,1,,
Raw,1707519026,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,20,0.0,15,335170372026814,272,13.2,-623.2593383789062,8.994500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707519026,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,21,0.0,15,335170376631596,35,22.0,-258.5520324707031,0.750499963760376,0,0.0,0.0,,,,,0,,1,,
Raw,1707519028,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,25,0.0,15,335170378266724,21,26.8,240.27963256835938,0.15320000052452087,0,0.0,0.0,,,,,0,,1,,
Raw,1707519028,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,29,0.0,15,335170375589161,12,32.7,-23.632408142089844,0.046400003135204315,0,0.0,0.0,,,,,0,,1,,
Raw,1707519029,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,31,0.0,15,335170370441553,83,21.0,47.849342346191406,4.821500301361084,0,0.0,0.0,,,,,0,,1,,
Raw,1707519030,3377681000000,,,-1225051792766172672,0.0,61.01665348978713,6.6658227128040615,12.57061453466045,9,27,0.0,7183,335170363245512,46,20.9,511.8233947753906,0.7699999809265137,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.431763,0.000000,9.648001,1541019954000
Raw,1707520031,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,10,0.0,207,353373249459,385,14.3,774.6649169921875,12.06100082397461,0,0.0,0.0,,,,,0,,3,,
Raw,1707520031,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,6,0.0,207,353375288422,46,20.6,-219.52923583984375,1.1390000581741333,0,0.0,0.0,,,,,0,,3,,
Raw,1707520032,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,22,0.0,207,353374153547,194,15.7,-94.0883560180664,7.577500343322754,0,0.0,0.0,,,,,0,,3,,
Raw,1707520033,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,11,0.0,207,353380732889,31,23.2,237.08306884765625,0.9264999628067017,0,0.0,0.0,,,,,0,,3,,
Raw,1707520033,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,5,0.0,207,353367478299,489,21.5,357.63238525390625,1.6119999885559082,0,0.0,0.0,,,,,0,,3,,
Raw,1707520034,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,21,0.0,207,353375227309,17,28.0,221.0873260498047,0.2558000087738037,0,0.0,0.0,,,,,0,,3,,
Raw,1707520034,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,7,0.0,207,353372195243,24,25.8,-651.7537231445312,0.5997999906539917,0,0.0,0.0,,,,,0,,3,,
Raw,1707520035,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,5,0.0,15,335171368700791,16,29.5,429.3770446777344,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,
Raw,1707520036,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,10,0.0,15,335171362899407,54,20.5,-694.1912841796875,2.2894999980926514,0,0.0,0.0,,,,,0,,1,,
Raw,1707520037,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,12,0.0,15,335171371396053,46,20.5,568.0646362304688,0.8029999732971191,0,0.0,0.0,,,,,0,,1,,
Raw,1707520037,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,15,0.0,15,335171363690598,21,26.4,-250.74136352539062,0.11569999903440475,0,0.0,0.0,,,,,0,,1,,
Raw,1707520038,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,20,0.0,15,335171372028893,333,13.2,-623.2593383789062,10.494500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707520038,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,21,0.0,15,335171376632463,31,23.3,-258.3522033691406,0.640500009059906,0,0.0,0.0,,,,,0,,1,,
Raw,1707520039,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,25,0.0,15,335171378265940,19,27.9,240.5997772216797,0.06830000132322311,0,0.0,0.0,,,,,0,,1,,
Raw,1707520039,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,29,0.0,15,335171375589234,12,32.7,-23.459457397460938,0.046400003135204315,0,0.0,0.0,,,,,0,,1,,
Raw,1707520040,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,31,0.0,15,335171370441394,118,21.0,47.849342346191406,6.321500301361084,0,0.0,0.0,,,,,0,,1,,
Raw,1707520040,3378681000000,,,-1225051792766172672,0.0,61.126840591896325,5.6801836229406,14.577593573928167,9,27,0.0,7183,335171363243834,46,20.3,512.4418334960938,0.7699999809265137,0,0.0,0.0,,,,,0,,6,,
Fix,gps,-22.122576,-51.407802,443.439636,0.000000,9.648001,1541019955000
Raw,1707521021,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,10,0.0,207,354373246875,465,14.3,774.6649169921875,13.56100082397461,0,0.0,0.0,,,,,0,,3,,
Raw,1707521022,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,6,0.0,207,354375288980,61,18.6,-218.83584594726562,1.2990000247955322,0,0.0,0.0,,,,,0,,3,,
Raw,1707521022,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,22,0.0,207,354374153861,245,15.7,-94.0883560180664,9.077500343322754,0,0.0,0.0,,,,,0,,3,,
Raw,1707521023,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,11,0.0,207,354380732202,53,19.2,238.03746032714844,1.1965000629425049,0,0.0,0.0,,,,,0,,3,,
Raw,1707521024,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,5,0.0,207,354367477132,568,20.6,357.85687255859375,2.432000160217285,0,0.0,0.0,,,,,0,,3,,
Raw,1707521024,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,21,0.0,207,354375226610,16,29.7,221.2326202392578,0.2492000013589859,0,0.0,0.0,,,,,0,,3,,
Raw,1707521025,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,7,0.0,207,354372197371,24,25.4,-651.7073364257812,0.5997999906539917,0,0.0,0.0,,,,,0,,3,,
Raw,1707521025,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,5,0.0,15,335172368699372,16,29.5,429.5906982421875,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,
Raw,1707521026,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,10,0.0,15,335172362901810,96,15.5,-694.4482421875,1.9194999933242798,0,0.0,0.0,,,,,0,,1,,
Raw,1707521026,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,12,0.0,15,335172371394094,31,23.1,568.4452514648438,0.6829999685287476,0,0.0,0.0,,,,,0,,1,,
Raw,1707521027,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,15,0.0,15,335172363691350,24,25.8,-250.82025146484375,0.3862999975681305,0,0.0,0.0,,,,,0,,1,,
Raw,1707521028,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,20,0.0,15,335172372030972,403,13.2,-623.2593383789062,11.994500160217285,0,0.0,0.0,,,,,0,,1,,
Raw,1707521028,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,21,0.0,15,335172376633318,27,24.1,-258.7613525390625,0.640500009059906,0,0.0,0.0,,,,,0,,1,,
Raw,1707521029,3379681000000,,,-1225051792766172672,0.0,54.12047539721243,7.139872883339535,11.493314794171383,9,25,0.0,15,335172378265112,19,27.5,240.90184020996094,0.08330000191926956,0,0.0,0.0,,,,,0,,1,,
